"X-Accelerate(m^2/s)","Y-Accelerate(m^2/s)","Z-Accelerate(m^2/s)"
0.192000,0.282000,2.241287
0.192000,0.282000,2.241287
-0.044000,-0.034000,2.018870
-0.044000,-0.034000,2.018870
-0.044000,-0.034000,2.018870
-0.044000,-0.034000,2.018870
-0.044000,-0.034000,2.018870
-0.062000,0.038000,2.089961
-0.062000,0.038000,2.089961
-0.062000,0.038000,2.089961
-0.062000,0.038000,2.089961
-0.062000,0.038000,2.089961
0.058000,0.050000,2.664444
0.058000,0.050000,2.664444
0.058000,0.050000,2.664444
0.058000,0.050000,2.664444
0.058000,0.050000,2.664444
0.002000,0.000000,1.347941
0.002000,0.000000,1.347941
0.002000,0.000000,1.347941
0.002000,0.000000,1.347941
0.002000,0.000000,1.347941
-0.134000,0.056000,2.041510
-0.134000,0.056000,2.041510
-0.134000,0.056000,2.041510
-0.134000,0.056000,2.041510
-0.134000,0.056000,2.041510
-0.108000,-0.048000,2.277149
-0.108000,-0.048000,2.277149
-0.108000,-0.048000,2.277149
-0.108000,-0.048000,2.277149
-0.108000,-0.048000,2.277149
0.040000,0.002000,1.859744
0.040000,0.002000,1.859744
0.040000,0.002000,1.859744
0.040000,0.002000,1.859744
0.040000,0.002000,1.859744
0.052000,-0.008000,2.436396
0.052000,-0.008000,2.436396
0.052000,-0.008000,2.436396
0.052000,-0.008000,2.436396
0.052000,-0.008000,2.436396
0.008000,-0.176000,2.247095
0.008000,-0.176000,2.247095
0.008000,-0.176000,2.247095
0.008000,-0.176000,2.247095
0.008000,-0.176000,2.247095
0.236000,0.134000,1.912278
0.236000,0.134000,1.912278
0.236000,0.134000,1.912278
0.236000,0.134000,1.912278
0.236000,0.134000,1.912278
0.060000,-0.020000,2.401155
0.060000,-0.020000,2.401155
0.060000,-0.020000,2.401155
0.060000,-0.020000,2.401155
0.060000,-0.020000,2.401155
0.170000,0.124000,1.631841
0.170000,0.124000,1.631841
0.170000,0.124000,1.631841
0.170000,0.124000,1.631841
0.170000,0.124000,1.631841
-0.224000,0.072000,1.944948
-0.224000,0.072000,1.944948
-0.224000,0.072000,1.944948
-0.224000,0.072000,1.944948
-0.224000,0.072000,1.944948
0.136000,0.164000,1.597284
0.136000,0.164000,1.597284
0.136000,0.164000,1.597284
0.136000,0.164000,1.597284
0.136000,0.164000,1.597284
-0.010000,-0.142000,2.358129
-0.010000,-0.142000,2.358129
-0.010000,-0.142000,2.358129
-0.010000,-0.142000,2.358129
-0.010000,-0.142000,2.358129
0.062000,-0.110000,2.222499
0.062000,-0.110000,2.222499
0.062000,-0.110000,2.222499
0.062000,-0.110000,2.222499
0.062000,-0.110000,2.222499
-0.118000,-0.092000,2.320458
-0.118000,-0.092000,2.320458
-0.118000,-0.092000,2.320458
-0.118000,-0.092000,2.320458
-0.118000,-0.092000,2.320458
-0.028000,-0.128000,2.870416
-0.028000,-0.128000,2.870416
-0.028000,-0.128000,2.870416
-0.028000,-0.128000,2.870416
-0.028000,-0.128000,2.870416
-0.036000,0.110000,1.523715
-0.036000,0.110000,1.523715
-0.036000,0.110000,1.523715
-0.036000,0.110000,1.523715
-0.036000,0.110000,1.523715
0.248000,0.190000,3.132156
0.248000,0.190000,3.132156
0.248000,0.190000,3.132156
0.248000,0.190000,3.132156
0.248000,0.190000,3.132156
0.096000,0.096000,2.109470
0.096000,0.096000,2.109470
0.096000,0.096000,2.109470
0.096000,0.096000,2.109470
0.096000,0.096000,2.109470
0.018000,0.098000,2.217607
0.018000,0.098000,2.217607
0.018000,0.098000,2.217607
0.018000,0.098000,2.217607
0.018000,0.098000,2.217607
-0.192000,0.062000,3.267431
-0.192000,0.062000,3.267431
-0.192000,0.062000,3.267431
-0.192000,0.062000,3.267431
-0.192000,0.062000,3.267431
0.266000,0.030000,2.134894
0.266000,0.030000,2.134894
0.266000,0.030000,2.134894
0.266000,0.030000,2.134894
0.266000,0.030000,2.134894
-0.098000,-0.044000,2.980736
-0.098000,-0.044000,2.980736
-0.098000,-0.044000,2.980736
-0.098000,-0.044000,2.980736
-0.098000,-0.044000,2.980736
0.162000,0.010000,1.377308
0.162000,0.010000,1.377308
0.162000,0.010000,1.377308
0.162000,0.010000,1.377308
0.162000,0.010000,1.377308
-0.066000,0.028000,2.113199
-0.066000,0.028000,2.113199
-0.066000,0.028000,2.113199
-0.066000,0.028000,2.113199
-0.066000,0.028000,2.113199
0.032000,-0.030000,2.564922
0.032000,-0.030000,2.564922
0.032000,-0.030000,2.564922
0.032000,-0.030000,2.564922
0.032000,-0.030000,2.564922
0.006000,0.000000,1.585445
0.006000,0.000000,1.585445
0.006000,0.000000,1.585445
0.006000,0.000000,1.585445
0.006000,0.000000,1.585445
-0.184000,0.038000,1.662628
-0.184000,0.038000,1.662628
-0.184000,0.038000,1.662628
-0.184000,0.038000,1.662628
-0.184000,0.038000,1.662628
0.024000,0.030000,2.359067
0.024000,0.030000,2.359067
0.024000,0.030000,2.359067
0.024000,0.030000,2.359067
0.024000,0.030000,2.359067
-0.216000,-0.006000,2.018960
-0.216000,-0.006000,2.018960
-0.216000,-0.006000,2.018960
-0.216000,-0.006000,2.018960
-0.216000,-0.006000,2.018960
0.172000,0.116000,2.242786
0.172000,0.116000,2.242786
0.172000,0.116000,2.242786
0.172000,0.116000,2.242786
0.172000,0.116000,2.242786
0.178000,-0.068000,2.540152
0.178000,-0.068000,2.540152
0.178000,-0.068000,2.540152
0.178000,-0.068000,2.540152
0.178000,-0.068000,2.540152
0.032000,0.204000,1.927219
0.032000,0.204000,1.927219
0.032000,0.204000,1.927219
0.032000,0.204000,1.927219
0.032000,0.204000,1.927219
0.006000,-0.084000,1.880966
0.006000,-0.084000,1.880966
0.006000,-0.084000,1.880966
0.006000,-0.084000,1.880966
0.006000,-0.084000,1.880966
0.062000,-0.044000,2.446453
0.062000,-0.044000,2.446453
0.062000,-0.044000,2.446453
0.062000,-0.044000,2.446453
0.062000,-0.044000,2.446453
0.188000,0.178000,1.934725
0.188000,0.178000,1.934725
0.188000,0.178000,1.934725
0.188000,0.178000,1.934725
0.188000,0.178000,1.934725
-0.050000,-0.298000,2.459391
-0.050000,-0.298000,2.459391
-0.050000,-0.298000,2.459391
-0.050000,-0.298000,2.459391
-0.050000,-0.298000,2.459391
0.152000,-0.002000,2.851306
0.152000,-0.002000,2.851306
0.152000,-0.002000,2.851306
0.152000,-0.002000,2.851306
0.152000,-0.002000,2.851306
0.158000,0.110000,2.502558
0.158000,0.110000,2.502558
0.158000,0.110000,2.502558
0.158000,0.110000,2.502558
0.158000,0.110000,2.502558
-0.004000,0.034000,1.914867
-0.004000,0.034000,1.914867
-0.004000,0.034000,1.914867
-0.004000,0.034000,1.914867
-0.004000,0.034000,1.914867
0.024000,-0.128000,1.862877
0.024000,-0.128000,1.862877
0.024000,-0.128000,1.862877
0.024000,-0.128000,1.862877
0.024000,-0.128000,1.862877
0.102000,-0.166000,2.924788
0.102000,-0.166000,2.924788
0.102000,-0.166000,2.924788
0.102000,-0.166000,2.924788
0.102000,-0.166000,2.924788
-0.030000,-0.170000,1.861214
-0.030000,-0.170000,1.861214
-0.030000,-0.170000,1.861214
-0.030000,-0.170000,1.861214
-0.030000,-0.170000,1.861214
0.012000,0.130000,1.784087
0.012000,0.130000,1.784087
0.012000,0.130000,1.784087
0.012000,0.130000,1.784087
0.012000,0.130000,1.784087
0.096000,-0.050000,2.508353
0.096000,-0.050000,2.508353
0.096000,-0.050000,2.508353
0.096000,-0.050000,2.508353
0.096000,-0.050000,2.508353
0.114000,0.054000,1.805250
0.114000,0.054000,1.805250
0.114000,0.054000,1.805250
0.114000,0.054000,1.805250
0.114000,0.054000,1.805250
0.110000,0.100000,2.552878
0.110000,0.100000,2.552878
0.110000,0.100000,2.552878
0.110000,0.100000,2.552878
0.110000,0.100000,2.552878
0.228000,0.184000,1.684778
0.228000,0.184000,1.684778
0.228000,0.184000,1.684778
0.228000,0.184000,1.684778
0.228000,0.184000,1.684778
0.056000,-0.014000,1.915152
0.056000,-0.014000,1.915152
0.056000,-0.014000,1.915152
0.056000,-0.014000,1.915152
0.056000,-0.014000,1.915152
0.258000,0.158000,2.666187
0.258000,0.158000,2.666187
0.258000,0.158000,2.666187
0.258000,0.158000,2.666187
0.258000,0.158000,2.666187
-0.120000,0.046000,1.957192
-0.120000,0.046000,1.957192
-0.120000,0.046000,1.957192
-0.120000,0.046000,1.957192
-0.120000,0.046000,1.957192
0.002000,0.086000,2.134124
0.002000,0.086000,2.134124
0.002000,0.086000,2.134124
0.002000,0.086000,2.134124
0.002000,0.086000,2.134124
-0.080000,0.214000,2.053353
-0.080000,0.214000,2.053353
-0.080000,0.214000,2.053353
-0.080000,0.214000,2.053353
-0.080000,0.214000,2.053353
0.048000,0.036000,1.935261
0.048000,0.036000,1.935261
0.048000,0.036000,1.935261
0.048000,0.036000,1.935261
0.048000,0.036000,1.935261
-0.050000,-0.042000,2.596357
-0.050000,-0.042000,2.596357
-0.050000,-0.042000,2.596357
-0.050000,-0.042000,2.596357
-0.050000,-0.042000,2.596357
-0.032000,0.118000,2.698818
-0.032000,0.118000,2.698818
-0.032000,0.118000,2.698818
-0.032000,0.118000,2.698818
-0.032000,0.118000,2.698818
-0.184000,-0.024000,1.711804
-0.184000,-0.024000,1.711804
-0.184000,-0.024000,1.711804
-0.184000,-0.024000,1.711804
-0.184000,-0.024000,1.711804
-0.174000,-0.112000,2.273146
-0.174000,-0.112000,2.273146
-0.174000,-0.112000,2.273146
-0.174000,-0.112000,2.273146
-0.174000,-0.112000,2.273146
0.070000,-0.038000,2.349034
0.070000,-0.038000,2.349034
0.070000,-0.038000,2.349034
0.070000,-0.038000,2.349034
0.070000,-0.038000,2.349034
0.050000,-0.342000,1.877838
0.050000,-0.342000,1.877838
0.050000,-0.342000,1.877838
0.050000,-0.342000,1.877838
0.050000,-0.342000,1.877838
0.104000,-0.080000,2.111916
0.104000,-0.080000,2.111916
0.104000,-0.080000,2.111916
0.104000,-0.080000,2.111916
0.104000,-0.080000,2.111916
-0.090000,0.080000,2.453724
-0.090000,0.080000,2.453724
-0.090000,0.080000,2.453724
-0.090000,0.080000,2.453724
-0.090000,0.080000,2.453724
0.044000,0.160000,2.528561
0.044000,0.160000,2.528561
0.044000,0.160000,2.528561
0.044000,0.160000,2.528561
0.044000,0.160000,2.528561
0.002000,-0.156000,1.781137
0.002000,-0.156000,1.781137
0.002000,-0.156000,1.781137
0.002000,-0.156000,1.781137
0.002000,-0.156000,1.781137
0.138000,0.028000,2.624825
0.138000,0.028000,2.624825
0.138000,0.028000,2.624825
0.138000,0.028000,2.624825
0.138000,0.028000,2.624825
0.276000,-0.146000,2.823017
0.276000,-0.146000,2.823017
0.276000,-0.146000,2.823017
0.276000,-0.146000,2.823017
0.276000,-0.146000,2.823017
-0.012000,-0.010000,2.993418
-0.012000,-0.010000,2.993418
-0.012000,-0.010000,2.993418
-0.012000,-0.010000,2.993418
-0.012000,-0.010000,2.993418
-0.032000,0.122000,1.713392
-0.032000,0.122000,1.713392
-0.032000,0.122000,1.713392
-0.032000,0.122000,1.713392
-0.032000,0.122000,1.713392
-0.110000,-0.002000,2.296950
-0.110000,-0.002000,2.296950
-0.110000,-0.002000,2.296950
-0.110000,-0.002000,2.296950
-0.110000,-0.002000,2.296950
-0.130000,-0.004000,2.762516
-0.130000,-0.004000,2.762516
-0.130000,-0.004000,2.762516
-0.130000,-0.004000,2.762516
-0.130000,-0.004000,2.762516
0.072000,0.002000,2.896951
0.072000,0.002000,2.896951
0.072000,0.002000,2.896951
0.072000,0.002000,2.896951
0.072000,0.002000,2.896951
0.040000,-0.056000,2.460504
0.040000,-0.056000,2.460504
0.040000,-0.056000,2.460504
0.040000,-0.056000,2.460504
0.040000,-0.056000,2.460504
0.006000,0.064000,2.150774
0.006000,0.064000,2.150774
0.006000,0.064000,2.150774
0.006000,0.064000,2.150774
0.006000,0.064000,2.150774
0.024000,-0.094000,2.704342
0.024000,-0.094000,2.704342
0.024000,-0.094000,2.704342
0.024000,-0.094000,2.704342
0.024000,-0.094000,2.704342
0.028000,0.078000,2.061186
0.028000,0.078000,2.061186
0.028000,0.078000,2.061186
0.028000,0.078000,2.061186
0.028000,0.078000,2.061186
-0.020000,-0.004000,2.712013
-0.020000,-0.004000,2.712013
-0.020000,-0.004000,2.712013
-0.020000,-0.004000,2.712013
-0.020000,-0.004000,2.712013
-0.322000,0.018000,1.720482
-0.322000,0.018000,1.720482
-0.322000,0.018000,1.720482
-0.322000,0.018000,1.720482
-0.322000,0.018000,1.720482
-0.048000,0.236000,2.434120
-0.048000,0.236000,2.434120
-0.048000,0.236000,2.434120
-0.048000,0.236000,2.434120
-0.048000,0.236000,2.434120
0.166000,-0.230000,1.801818
0.166000,-0.230000,1.801818
0.166000,-0.230000,1.801818
0.166000,-0.230000,1.801818
0.166000,-0.230000,1.801818
-0.070000,0.110000,1.715845
-0.070000,0.110000,1.715845
-0.070000,0.110000,1.715845
-0.070000,0.110000,1.715845
-0.070000,0.110000,1.715845
-0.080000,0.134000,2.167329
-0.080000,0.134000,2.167329
-0.080000,0.134000,2.167329
-0.080000,0.134000,2.167329
-0.080000,0.134000,2.167329
0.124000,0.092000,2.222901
0.124000,0.092000,2.222901
0.124000,0.092000,2.222901
0.124000,0.092000,2.222901
0.124000,0.092000,2.222901
0.140000,-0.034000,1.683464
0.140000,-0.034000,1.683464
0.140000,-0.034000,1.683464
0.140000,-0.034000,1.683464
0.140000,-0.034000,1.683464
-0.120000,0.174000,2.428102
-0.120000,0.174000,2.428102
-0.120000,0.174000,2.428102
-0.120000,0.174000,2.428102
-0.120000,0.174000,2.428102
0.052000,0.026000,2.485238
0.052000,0.026000,2.485238
0.052000,0.026000,2.485238
0.052000,0.026000,2.485238
0.052000,0.026000,2.485238
0.298000,-0.098000,2.241621
0.298000,-0.098000,2.241621
0.298000,-0.098000,2.241621
0.298000,-0.098000,2.241621
0.298000,-0.098000,2.241621
-0.162000,-0.086000,1.943808
-0.162000,-0.086000,1.943808
-0.162000,-0.086000,1.943808
-0.162000,-0.086000,1.943808
-0.162000,-0.086000,1.943808
-0.116000,-0.018000,3.020208
-0.116000,-0.018000,3.020208
-0.116000,-0.018000,3.020208
-0.116000,-0.018000,3.020208
-0.116000,-0.018000,3.020208
-0.284000,0.000000,1.979090
-0.284000,0.000000,1.979090
-0.284000,0.000000,1.979090
-0.284000,0.000000,1.979090
-0.284000,0.000000,1.979090
0.038000,0.168000,1.921814
0.038000,0.168000,1.921814
0.038000,0.168000,1.921814
0.038000,0.168000,1.921814
0.038000,0.168000,1.921814
-0.006000,0.068000,2.112830
-0.006000,0.068000,2.112830
-0.006000,0.068000,2.112830
-0.006000,0.068000,2.112830
-0.006000,0.068000,2.112830
-0.094000,0.112000,1.985189
-0.094000,0.112000,1.985189
-0.094000,0.112000,1.985189
-0.094000,0.112000,1.985189
-0.094000,0.112000,1.985189
-0.030000,-0.096000,1.787907
-0.030000,-0.096000,1.787907
-0.030000,-0.096000,1.787907
-0.030000,-0.096000,1.787907
-0.030000,-0.096000,1.787907
-0.002000,0.240000,3.062238
-0.002000,0.240000,3.062238
-0.002000,0.240000,3.062238
-0.002000,0.240000,3.062238
-0.002000,0.240000,3.062238
0.274000,-0.098000,3.035417
0.274000,-0.098000,3.035417
0.274000,-0.098000,3.035417
0.274000,-0.098000,3.035417
0.274000,-0.098000,3.035417
0.052000,0.024000,1.911242
0.052000,0.024000,1.911242
0.052000,0.024000,1.911242
0.052000,0.024000,1.911242
0.052000,0.024000,1.911242
0.060000,0.004000,2.616208
0.060000,0.004000,2.616208
0.060000,0.004000,2.616208
0.060000,0.004000,2.616208
0.060000,0.004000,2.616208
0.016000,0.050000,2.142972
0.016000,0.050000,2.142972
0.016000,0.050000,2.142972
0.016000,0.050000,2.142972
0.016000,0.050000,2.142972
0.104000,0.010000,1.596061
0.104000,0.010000,1.596061
0.104000,0.010000,1.596061
0.104000,0.010000,1.596061
0.104000,0.010000,1.596061
-0.046000,-0.128000,2.173943
-0.046000,-0.128000,2.173943
-0.046000,-0.128000,2.173943
-0.046000,-0.128000,2.173943
-0.046000,-0.128000,2.173943
-0.134000,-0.072000,2.172150
-0.134000,-0.072000,2.172150
-0.134000,-0.072000,2.172150
-0.134000,-0.072000,2.172150
-0.134000,-0.072000,2.172150
-0.106000,0.018000,1.902636
-0.106000,0.018000,1.902636
-0.106000,0.018000,1.902636
-0.106000,0.018000,1.902636
-0.106000,0.018000,1.902636
0.058000,0.054000,1.987632
0.058000,0.054000,1.987632
0.058000,0.054000,1.987632
0.058000,0.054000,1.987632
0.058000,0.054000,1.987632
0.006000,-0.128000,2.282198
0.006000,-0.128000,2.282198
0.006000,-0.128000,2.282198
0.006000,-0.128000,2.282198
0.006000,-0.128000,2.282198
0.174000,-0.026000,2.174636
0.174000,-0.026000,2.174636
0.174000,-0.026000,2.174636
0.174000,-0.026000,2.174636
0.174000,-0.026000,2.174636
-0.034000,-0.076000,2.118400
-0.034000,-0.076000,2.118400
-0.034000,-0.076000,2.118400
-0.034000,-0.076000,2.118400
-0.034000,-0.076000,2.118400
0.056000,0.152000,2.639571
0.056000,0.152000,2.639571
0.056000,0.152000,2.639571
0.056000,0.152000,2.639571
0.056000,0.152000,2.639571
0.022000,0.094000,2.402079
0.022000,0.094000,2.402079
0.022000,0.094000,2.402079
0.022000,0.094000,2.402079
0.022000,0.094000,2.402079
-0.118000,-0.040000,1.443164
-0.118000,-0.040000,1.443164
-0.118000,-0.040000,1.443164
-0.118000,-0.040000,1.443164
-0.118000,-0.040000,1.443164
0.156000,0.066000,2.534723
0.156000,0.066000,2.534723
0.156000,0.066000,2.534723
0.156000,0.066000,2.534723
0.156000,0.066000,2.534723
-0.142000,0.274000,1.807690
-0.142000,0.274000,1.807690
-0.142000,0.274000,1.807690
-0.142000,0.274000,1.807690
-0.142000,0.274000,1.807690
-0.140000,0.332000,2.598138
-0.140000,0.332000,2.598138
-0.140000,0.332000,2.598138
-0.140000,0.332000,2.598138
-0.140000,0.332000,2.598138
-0.120000,-0.076000,2.193529
-0.120000,-0.076000,2.193529
-0.120000,-0.076000,2.193529
-0.120000,-0.076000,2.193529
-0.120000,-0.076000,2.193529
0.066000,0.116000,2.687600
0.066000,0.116000,2.687600
0.066000,0.116000,2.687600
0.066000,0.116000,2.687600
0.066000,0.116000,2.687600
0.214000,-0.078000,2.979312
0.214000,-0.078000,2.979312
0.214000,-0.078000,2.979312
0.214000,-0.078000,2.979312
0.214000,-0.078000,2.979312
0.006000,0.010000,2.739335
0.006000,0.010000,2.739335
0.006000,0.010000,2.739335
0.006000,0.010000,2.739335
0.006000,0.010000,2.739335
0.106000,0.028000,2.519943
0.106000,0.028000,2.519943
0.106000,0.028000,2.519943
0.106000,0.028000,2.519943
0.106000,0.028000,2.519943
-0.018000,0.008000,1.755121
-0.018000,0.008000,1.755121
-0.018000,0.008000,1.755121
-0.018000,0.008000,1.755121
-0.018000,0.008000,1.755121
-0.016000,0.010000,2.868904
-0.016000,0.010000,2.868904
-0.016000,0.010000,2.868904
-0.016000,0.010000,2.868904
-0.016000,0.010000,2.868904
0.008000,0.022000,2.040185
0.008000,0.022000,2.040185
0.008000,0.022000,2.040185
0.008000,0.022000,2.040185
0.008000,0.022000,2.040185
-0.254000,0.150000,2.116613
-0.254000,0.150000,2.116613
-0.254000,0.150000,2.116613
-0.254000,0.150000,2.116613
-0.254000,0.150000,2.116613
-0.160000,-0.010000,2.507028
-0.160000,-0.010000,2.507028
-0.160000,-0.010000,2.507028
-0.160000,-0.010000,2.507028
-0.160000,-0.010000,2.507028
0.070000,-0.104000,2.358006
0.070000,-0.104000,2.358006
0.070000,-0.104000,2.358006
0.070000,-0.104000,2.358006
0.070000,-0.104000,2.358006
-0.106000,0.074000,2.959708
-0.106000,0.074000,2.959708
-0.106000,0.074000,2.959708
-0.106000,0.074000,2.959708
-0.106000,0.074000,2.959708
0.046000,-0.020000,2.579316
0.046000,-0.020000,2.579316
0.046000,-0.020000,2.579316
0.046000,-0.020000,2.579316
0.046000,-0.020000,2.579316
0.050000,0.162000,1.764300
0.050000,0.162000,1.764300
0.050000,0.162000,1.764300
0.050000,0.162000,1.764300
0.050000,0.162000,1.764300
-0.092000,-0.184000,1.986760
-0.092000,-0.184000,1.986760
-0.092000,-0.184000,1.986760
-0.092000,-0.184000,1.986760
-0.092000,-0.184000,1.986760
-0.144000,-0.012000,2.468530
-0.144000,-0.012000,2.468530
-0.144000,-0.012000,2.468530
-0.144000,-0.012000,2.468530
-0.144000,-0.012000,2.468530
0.210000,-0.240000,2.218845
0.210000,-0.240000,2.218845
0.210000,-0.240000,2.218845
0.210000,-0.240000,2.218845
0.210000,-0.240000,2.218845
-0.116000,-0.036000,2.652704
-0.116000,-0.036000,2.652704
-0.116000,-0.036000,2.652704
-0.116000,-0.036000,2.652704
-0.116000,-0.036000,2.652704
-0.116000,-0.120000,1.634251
-0.116000,-0.120000,1.634251
-0.116000,-0.120000,1.634251
-0.116000,-0.120000,1.634251
-0.116000,-0.120000,1.634251
0.078000,0.076000,2.154081
0.078000,0.076000,2.154081
0.078000,0.076000,2.154081
0.078000,0.076000,2.154081
0.078000,0.076000,2.154081
-0.046000,-0.258000,2.466255
-0.046000,-0.258000,2.466255
-0.046000,-0.258000,2.466255
-0.046000,-0.258000,2.466255
-0.046000,-0.258000,2.466255
0.036000,-0.122000,1.510977
0.036000,-0.122000,1.510977
0.036000,-0.122000,1.510977
0.036000,-0.122000,1.510977
0.036000,-0.122000,1.510977
-0.070000,0.074000,2.314679
